COMMUNE_ID,DISTRICT_I,Province_I,NAME_VIE,NAME_ENG,DIS_NAME_V,DIS_NAME_E,PRO_NAME_V,PRO_NAME_E
4050755,40507,405,Xã Đức Đồng,Duc Dong,Huyện Đức Thọ,Duc Tho,Hà Tĩnh,Ha Tinh
4050761,40507,405,Xã Đức Lạng,Duc Lang,Huyện Đức Thọ,Duc Tho,Hà Tĩnh,Ha Tinh
4050763,40507,405,Xã Tân Hương,Tan Huong,Huyện Đức Thọ,Duc Tho,Hà Tĩnh,Ha Tinh
4050901,40509,405,Thị trấn Tây Sơn,Tay Son,Huyện Hương Sơn,Huong Son,Hà Tĩnh,Ha Tinh
4050903,40509,405,Thị trấn Phố Châu,Pho Chau,Huyện Hương Sơn,Huong Son,Hà Tĩnh,Ha Tinh
4050905,40509,405,Xã Sơn Hồng,Son Hong,Huyện Hương Sơn,Huong Son,Hà Tĩnh,Ha Tinh
4050907,40509,405,Xã Sơn Lĩnh,Son Linh,Huyện Hương Sơn,Huong Son,Hà Tĩnh,Ha Tinh
4050909,40509,405,Xã Sơn Lâm,Son Lam,Huyện Hương Sơn,Huong Son,Hà Tĩnh,Ha Tinh
4050911,40509,405,Xã Sơn Lễ,Son Le,Huyện Hương Sơn,Huong Son,Hà Tĩnh,Ha Tinh
4050913,40509,405,Xã Sơn Tiến,Son Tien,Huyện Hương Sơn,Huong Son,Hà Tĩnh,Ha Tinh
4050915,40509,405,Xã Sơn An,Son An,Huyện Hương Sơn,Huong Son,Hà Tĩnh,Ha Tinh
4050917,40509,405,Xã Sơn Kim 1,Son Kim 1,Huyện Hương Sơn,Huong Son,Hà Tĩnh,Ha Tinh
4050918,40509,405,Xã Sơn Kim 2,Son Kim 2,Huyện Hương Sơn,Huong Son,Hà Tĩnh,Ha Tinh
4050919,40509,405,Xã Sơn Tây,Son Tay,Huyện Hương Sơn,Huong Son,Hà Tĩnh,Ha Tinh
4050921,40509,405,Xã Sơn Quang,Son Quang,Huyện Hương Sơn,Huong Son,Hà Tĩnh,Ha Tinh
4050923,40509,405,Xã Sơn Giang,Son Giang,Huyện Hương Sơn,Huong Son,Hà Tĩnh,Ha Tinh
4050925,40509,405,Xã Sơn Ninh,Son Ninh,Huyện Hương Sơn,Huong Son,Hà Tĩnh,Ha Tinh
4050927,40509,405,Xã Sơn Hòa,Son Hoa,Huyện Hương Sơn,Huong Son,Hà Tĩnh,Ha Tinh
4050929,40509,405,Xã Sơn Thịnh,Son Thinh,Huyện Hương Sơn,Huong Son,Hà Tĩnh,Ha Tinh
4050931,40509,405,Xã Sơn Diệm,Son Diem,Huyện Hương Sơn,Huong Son,Hà Tĩnh,Ha Tinh
4050933,40509,405,Xã Sơn Hàm,Son Ham,Huyện Hương Sơn,Huong Son,Hà Tĩnh,Ha Tinh
4050935,40509,405,Xã Sơn Trung,Son Trung,Huyện Hương Sơn,Huong Son,Hà Tĩnh,Ha Tinh
4050939,40509,405,Xã Sơn Phúc,Son Phuc,Huyện Hương Sơn,Huong Son,Hà Tĩnh,Ha Tinh
4050941,40509,405,Xã Sơn Bằng,Son Bang,Huyện Hương Sơn,Huong Son,Hà Tĩnh,Ha Tinh
4050943,40509,405,Xã Sơn Mai,Son Mai,Huyện Hương Sơn,Huong Son,Hà Tĩnh,Ha Tinh
4050947,40509,405,Xã Sơn Châu,Son Chau,Huyện Hương Sơn,Huong Son,Hà Tĩnh,Ha Tinh
4050949,40509,405,Xã Sơn Bình,Son Binh,Huyện Hương Sơn,Huong Son,Hà Tĩnh,Ha Tinh
4050951,40509,405,Xã Sơn Hà,Son Ha,Huyện Hương Sơn,Huong Son,Hà Tĩnh,Ha Tinh
4050953,40509,405,Xã Sơn Mỹ,Son My,Huyện Hương Sơn,Huong Son,Hà Tĩnh,Ha Tinh
4050955,40509,405,Xã Sơn Tân,Son Tan,Huyện Hương Sơn,Huong Son,Hà Tĩnh,Ha Tinh
4050957,40509,405,Xã Sơn Long,Son Long,Huyện Hương Sơn,Huong Son,Hà Tĩnh,Ha Tinh
4050959,40509,405,Xã Sơn Phú,Son Phu,Huyện Hương Sơn,Huong Son,Hà Tĩnh,Ha Tinh
4050961,40509,405,Xã Sơn Thủy,Son Thuy,Huyện Hương Sơn,Huong Son,Hà Tĩnh,Ha Tinh
4050963,40509,405,Xã Sơn Trà,Son Tra,Huyện Hương Sơn,Huong Son,Hà Tĩnh,Ha Tinh
4050965,40509,405,Xã Sơn Trường,Son Truong,Huyện Hương Sơn,Huong Son,Hà Tĩnh,Ha Tinh
4051001,40510,405,Thị trấn Vũ Quang,Vu Quang,Huyện Vũ Quang,Vu Quang,Hà Tĩnh,Ha Tinh
4051003,40510,405,Xã Hương Quang,Huong Quang,Huyện Vũ Quang,Vu Quang,Hà Tĩnh,Ha Tinh
4051005,40510,405,Xã Sơn Thọ,Son Tho,Huyện Vũ Quang,Vu Quang,Hà Tĩnh,Ha Tinh
4051007,40510,405,Xã Hương Điền,Huong Dien,Huyện Vũ Quang,Vu Quang,Hà Tĩnh,Ha Tinh
4051009,40510,405,Xã Đức Lĩnh,Duc Linh,Huyện Vũ Quang,Vu Quang,Hà Tĩnh,Ha Tinh
4051011,40510,405,Xã Đức Giang,Duc Giang,Huyện Vũ Quang,Vu Quang,Hà Tĩnh,Ha Tinh
4051013,40510,405,Xã Ân Phú,An Phu,Huyện Vũ Quang,Vu Quang,Hà Tĩnh,Ha Tinh
4051015,40510,405,Xã Hương Minh,Huong Minh,Huyện Vũ Quang,Vu Quang,Hà Tĩnh,Ha Tinh
4051017,40510,405,Xã Đức Bồng,Duc Bong,Huyện Vũ Quang,Vu Quang,Hà Tĩnh,Ha Tinh
4051019,40510,405,Xã Đức Hương,Duc Huong,Huyện Vũ Quang,Vu Quang,Hà Tĩnh,Ha Tinh
4051021,40510,405,Xã Hương Thọ,Huong Tho,Huyện Vũ Quang,Vu Quang,Hà Tĩnh,Ha Tinh
4051023,40510,405,Xã Đức Liên,Duc Lien,Huyện Vũ Quang,Vu Quang,Hà Tĩnh,Ha Tinh
4051101,40511,405,Thị trấn Nghèn,Nghen,Huyện Can Lộc,Can Loc,Hà Tĩnh,Ha Tinh
4051109,40511,405,Xã Thiên Lộc,Thien Loc,Huyện Can Lộc,Can Loc,Hà Tĩnh,Ha Tinh
4051113,40511,405,Xã Kim Lộc,Kim Loc,Huyện Can Lộc,Can Loc,Hà Tĩnh,Ha Tinh
4051115,40511,405,Xã Thanh Lộc,Thanh Loc,Huyện Can Lộc,Can Loc,Hà Tĩnh,Ha Tinh
4051117,40511,405,Xã Song Lộc,Song Loc,Huyện Can Lộc,Can Loc,Hà Tĩnh,Ha Tinh
4051119,40511,405,Xã Gia Hanh,Gia Hanh,Huyện Can Lộc,Can Loc,Hà Tĩnh,Ha Tinh
4051121,40511,405,Xã Trường Lộc,Truong Loc,Huyện Can Lộc,Can Loc,Hà Tĩnh,Ha Tinh
4051123,40511,405,Xã Vượng Lộc,Vuong Loc,Huyện Can Lộc,Can Loc,Hà Tĩnh,Ha Tinh
4051127,40511,405,Xã Thường Nga,Thuong Nga,Huyện Can Lộc,Can Loc,Hà Tĩnh,Ha Tinh
4051129,40511,405,Xã Vĩnh Lộc,Vinh Loc,Huyện Can Lộc,Can Loc,Hà Tĩnh,Ha Tinh
4051131,40511,405,Xã Khánh Lộc,Khanh Loc,Huyện Can Lộc,Can Loc,Hà Tĩnh,Ha Tinh
4051135,40511,405,Xã Tùng Lộc,Tung Loc,Huyện Can Lộc,Can Loc,Hà Tĩnh,Ha Tinh
4051137,40511,405,Xã Thuần Thiện,Thuan Thien,Huyện Can Lộc,Can Loc,Hà Tĩnh,Ha Tinh
4051141,40511,405,Xã Phú Lộc,Phu Loc,Huyện Can Lộc,Can Loc,Hà Tĩnh,Ha Tinh
4051143,40511,405,Xã Yên Lộc,Yen Loc,Huyện Can Lộc,Can Loc,Hà Tĩnh,Ha Tinh
4051145,40511,405,Xã Trung Lộc,Trung Loc,Huyện Can Lộc,Can Loc,Hà Tĩnh,Ha Tinh
4051149,40511,405,Xã Xuân Lộc,Xuan Loc,Huyện Can Lộc,Can Loc,Hà Tĩnh,Ha Tinh
4051151,40511,405,Xã Tiến Lộc,Tien Loc,Huyện Can Lộc,Can Loc,Hà Tĩnh,Ha Tinh
4051153,40511,405,Xã Thượng Lộc,Thuong Loc,Huyện Can Lộc,Can Loc,Hà Tĩnh,Ha Tinh
4051155,40511,405,Xã Đồng Lộc,Dong Loc,Huyện Can Lộc,Can Loc,Hà Tĩnh,Ha Tinh
4051157,40511,405,Xã Quang Lộc,Quang Loc,Huyện Can Lộc,Can Loc,Hà Tĩnh,Ha Tinh
4051159,40511,405,Xã Mỹ Lộc,My Loc,Huyện Can Lộc,Can Loc,Hà Tĩnh,Ha Tinh
4051161,40511,405,Xã Sơn Lộc,Son Loc,Huyện Can Lộc,Can Loc,Hà Tĩnh,Ha Tinh
4051203,40512,405,Xã Hồng Lộc,Hong Loc,Huyện Lộc Hà,Loc Ha,Hà Tĩnh,Ha Tinh
4051205,40512,405,Xã Tân Lộc,Tan Loc,Huyện Lộc Hà,Loc Ha,Hà Tĩnh,Ha Tinh
4051207,40512,405,Xã Thịnh Lộc,Thinh Loc,Huyện Lộc Hà,Loc Ha,Hà Tĩnh,Ha Tinh
4051211,40512,405,Xã An Lộc,An Loc,Huyện Lộc Hà,Loc Ha,Hà Tĩnh,Ha Tinh
4051213,40512,405,Xã Thạch Bằng,Thach Bang,Huyện Lộc Hà,Loc Ha,Hà Tĩnh,Ha Tinh
4051215,40512,405,Xã Thạch Mỹ,Thach My,Huyện Lộc Hà,Loc Ha,Hà Tĩnh,Ha Tinh
4051217,40512,405,Xã Thạch Châu,Thach Chau,Huyện Lộc Hà,Loc Ha,Hà Tĩnh,Ha Tinh
4051219,40512,405,Xã Thạch Kim,Thach Kim,Huyện Lộc Hà,Loc Ha,Hà Tĩnh,Ha Tinh
4051225,40512,405,Xã Bình Lộc,Binh Loc,Huyện Lộc Hà,Loc Ha,Hà Tĩnh,Ha Tinh
4051239,40512,405,Xã Ích Hậu,Ich Hau,Huyện Lộc Hà,Loc Ha,Hà Tĩnh,Ha Tinh
4051241,40512,405,Xã Mai Phụ,Mai Phu,Huyện Lộc Hà,Loc Ha,Hà Tĩnh,Ha Tinh
4051245,40512,405,Xã Hộ Độ,Ho Do,Huyện Lộc Hà,Loc Ha,Hà Tĩnh,Ha Tinh
4051247,40512,405,Xã Phù Lưu,Phu Luu,Huyện Lộc Hà,Loc Ha,Hà Tĩnh,Ha Tinh
4051301,40513,405,Thị trấn Thạch Hà,Thach Ha,Huyện Thạch Hà,Thach Ha,Hà Tĩnh,Ha Tinh
4051303,40513,405,Thị trấn Ngọc Sơn,Ngoc Son,Huyện Thạch Hà,Thach Ha,Hà Tĩnh,Ha Tinh
4051305,40513,405,Xã Thạch Liên,Thach Lien,Huyện Thạch Hà,Thach Ha,Hà Tĩnh,Ha Tinh
4051307,40513,405,Xã Thạch Kênh,Thach Kenh,Huyện Thạch Hà,Thach Ha,Hà Tĩnh,Ha Tinh
4051309,40513,405,Xã Việt Xuyên,Viet Xuyen,Huyện Thạch Hà,Thach Ha,Hà Tĩnh,Ha Tinh
4051311,40513,405,Xã Thạch Sơn,Thach Son,Huyện Thạch Hà,Thach Ha,Hà Tĩnh,Ha Tinh
4051321,40513,405,Xã Thạch Bàn,Thach Ban,Huyện Thạch Hà,Thach Ha,Hà Tĩnh,Ha Tinh
4051323,40513,405,Xã Phù Việt,Phu Viet,Huyện Thạch Hà,Thach Ha,Hà Tĩnh,Ha Tinh
4051325,40513,405,Xã Thạch Long,Thach Long,Huyện Thạch Hà,Thach Ha,Hà Tĩnh,Ha Tinh
4051327,40513,405,Xã Thạch Đỉnh,Thach Dinh,Huyện Thạch Hà,Thach Ha,Hà Tĩnh,Ha Tinh
4051329,40513,405,Xã Thạch Hải,Thach Hai,Huyện Thạch Hà,Thach Ha,Hà Tĩnh,Ha Tinh
4051331,40513,405,Xã Thạch Tiến,Thach Tien,Huyện Thạch Hà,Thach Ha,Hà Tĩnh,Ha Tinh
4051333,40513,405,Xã Thạch Thanh,Thach Thanh,Huyện Thạch Hà,Thach Ha,Hà Tĩnh,Ha Tinh
4051347,40513,405,Xã Thạch Khê,Thach Khe,Huyện Thạch Hà,Thach Ha,Hà Tĩnh,Ha Tinh
4051349,40513,405,Xã Thạch Trị,Thach Tri,Huyện Thạch Hà,Thach Ha,Hà Tĩnh,Ha Tinh
4051353,40513,405,Xã Tượng Sơn,Tuong Son,Huyện Thạch Hà,Thach Ha,Hà Tĩnh,Ha Tinh
4051355,40513,405,Xã Thạch Lạc,Thach Lac,Huyện Thạch Hà,Thach Ha,Hà Tĩnh,Ha Tinh
4051357,40513,405,Xã Thạch Ngọc,Thach Ngoc,Huyện Thạch Hà,Thach Ha,Hà Tĩnh,Ha Tinh
4051359,40513,405,Xã Thạch Vĩnh,Thach Vinh,Huyện Thạch Hà,Thach Ha,Hà Tĩnh,Ha Tinh
4051361,40513,405,Xã Thạch Lưu,Thach Luu,Huyện Thạch Hà,Thach Ha,Hà Tĩnh,Ha Tinh
4051363,40513,405,Xã Bắc Sơn,Bac Son,Huyện Thạch Hà,Thach Ha,Hà Tĩnh,Ha Tinh
4051365,40513,405,Xã Thạch Đài,Thach Dai,Huyện Thạch Hà,Thach Ha,Hà Tĩnh,Ha Tinh
4051367,40513,405,Xã Thạch Thắng,Thach Thang,Huyện Thạch Hà,Thach Ha,Hà Tĩnh,Ha Tinh
4051369,40513,405,Xã Thạch Hội,Thach Hoi,Huyện Thạch Hà,Thach Ha,Hà Tĩnh,Ha Tinh
4051371,40513,405,Xã Thạch Văn,Thach Van,Huyện Thạch Hà,Thach Ha,Hà Tĩnh,Ha Tinh
4051373,40513,405,Xã Thạch Xuân,Thach Xuan,Huyện Thạch Hà,Thach Ha,Hà Tĩnh,Ha Tinh
4051375,40513,405,Xã Thạch Tân,Thach Tan,Huyện Thạch Hà,Thach Ha,Hà Tĩnh,Ha Tinh
4051379,40513,405,Xã Thạch Hương,Thach Huong,Huyện Thạch Hà,Thach Ha,Hà Tĩnh,Ha Tinh
4051381,40513,405,Xã Thạch Điền,Thach Dien,Huyện Thạch Hà,Thach Ha,Hà Tĩnh,Ha Tinh
4051383,40513,405,Xã Nam Hương,Nam Huong,Huyện Thạch Hà,Thach Ha,Hà Tĩnh,Ha Tinh
4051385,40513,405,Xã Thạch Lâm,Thach Lam,Huyện Thạch Hà,Thach Ha,Hà Tĩnh,Ha Tinh
4051501,40515,405,Thị trấn Cẩm Xuyên,Cam Xuyen,Huyện Cẩm Xuyên,Cam Xuyen,Hà Tĩnh,Ha Tinh
4051503,40515,405,Xã Cẩm Vĩnh,Cam Vinh,Huyện Cẩm Xuyên,Cam Xuyen,Hà Tĩnh,Ha Tinh
4051505,40515,405,Xã Cẩm Bình,Cam Binh,Huyện Cẩm Xuyên,Cam Xuyen,Hà Tĩnh,Ha Tinh
4051507,40515,405,Xã Cẩm Yên,Cam Yen,Huyện Cẩm Xuyên,Cam Xuyen,Hà Tĩnh,Ha Tinh
4051509,40515,405,Xã Cẩm Hòa,Cam Hoa,Huyện Cẩm Xuyên,Cam Xuyen,Hà Tĩnh,Ha Tinh
4051511,40515,405,Xã Cẩm Nam,Cam Nam,Huyện Cẩm Xuyên,Cam Xuyen,Hà Tĩnh,Ha Tinh
4051513,40515,405,Xã Cẩm Dương,Cam Duong,Huyện Cẩm Xuyên,Cam Xuyen,Hà Tĩnh,Ha Tinh
4051515,40515,405,Xã Cẩm Thành,Cam Thanh,Huyện Cẩm Xuyên,Cam Xuyen,Hà Tĩnh,Ha Tinh
4051517,40515,405,Xã Cẩm Quang,Cam Quang,Huyện Cẩm Xuyên,Cam Xuyen,Hà Tĩnh,Ha Tinh
4051519,40515,405,Xã Cẩm Huy,Cam Huy,Huyện Cẩm Xuyên,Cam Xuyen,Hà Tĩnh,Ha Tinh
4051521,40515,405,Xã Cẩm Thăng,Cam Thang,Huyện Cẩm Xuyên,Cam Xuyen,Hà Tĩnh,Ha Tinh
4051523,40515,405,Thị trấn Thiên Cầm,Thien Cam,Huyện Cẩm Xuyên,Cam Xuyen,Hà Tĩnh,Ha Tinh
4051525,40515,405,Xã Cẩm Nhượng,Cam Nhuong,Huyện Cẩm Xuyên,Cam Xuyen,Hà Tĩnh,Ha Tinh
4051527,40515,405,Xã Cẩm Thạch,Cam Thach,Huyện Cẩm Xuyên,Cam Xuyen,Hà Tĩnh,Ha Tinh
4051529,40515,405,Xã Cẩm Duệ,Cam Due,Huyện Cẩm Xuyên,Cam Xuyen,Hà Tĩnh,Ha Tinh
4051531,40515,405,Xã Cẩm Phúc,Cam Phuc,Huyện Cẩm Xuyên,Cam Xuyen,Hà Tĩnh,Ha Tinh
4051533,40515,405,Xã Cẩm Lĩnh,Cam Linh,Huyện Cẩm Xuyên,Cam Xuyen,Hà Tĩnh,Ha Tinh
4051535,40515,405,Xã Cẩm Quan,Cam Quan,Huyện Cẩm Xuyên,Cam Xuyen,Hà Tĩnh,Ha Tinh
4051537,40515,405,Xã Cẩm Hà,Cam Ha,Huyện Cẩm Xuyên,Cam Xuyen,Hà Tĩnh,Ha Tinh
4051539,40515,405,Xã Cẩm Mỹ,Cam My,Huyện Cẩm Xuyên,Cam Xuyen,Hà Tĩnh,Ha Tinh
4051541,40515,405,Xã Cẩm Hưng,Cam Hung,Huyện Cẩm Xuyên,Cam Xuyen,Hà Tĩnh,Ha Tinh
4051543,40515,405,Xã Cẩm Lộc,Cam Loc,Huyện Cẩm Xuyên,Cam Xuyen,Hà Tĩnh,Ha Tinh
4051545,40515,405,Xã Cẩm Trung,Cam Trung,Huyện Cẩm Xuyên,Cam Xuyen,Hà Tĩnh,Ha Tinh
4051547,40515,405,Xã Cẩm Thịnh,Cam Thinh,Huyện Cẩm Xuyên,Cam Xuyen,Hà Tĩnh,Ha Tinh
4051549,40515,405,Xã Cẩm Sơn,Cam Son,Huyện Cẩm Xuyên,Cam Xuyen,Hà Tĩnh,Ha Tinh
4051551,40515,405,Xã Cẩm Lạc,Cam Lac,Huyện Cẩm Xuyên,Cam Xuyen,Hà Tĩnh,Ha Tinh
4051553,40515,405,Xã Cẩm Minh,Cam Minh,Huyện Cẩm Xuyên,Cam Xuyen,Hà Tĩnh,Ha Tinh
4051701,40517,405,Thị trấn Hương Khê,Huong Khe,Huyện Hương Khê,Huong Khe,Hà Tĩnh,Ha Tinh
4051703,40517,405,Xã Hương Trà,Huong Tra,Huyện Hương Khê,Huong Khe,Hà Tĩnh,Ha Tinh
4051715,40517,405,Xã Phương Điền,Phuong Dien,Huyện Hương Khê,Huong Khe,Hà Tĩnh,Ha Tinh
4051717,40517,405,Xã Phương Mỹ,Phuong My,Huyện Hương Khê,Huong Khe,Hà Tĩnh,Ha Tinh
4051719,40517,405,Xã Hà Linh,Ha Linh,Huyện Hương Khê,Huong Khe,Hà Tĩnh,Ha Tinh
4051721,40517,405,Xã Phúc Đồng,Phuc Dong,Huyện Hương Khê,Huong Khe,Hà Tĩnh,Ha Tinh
4051723,40517,405,Xã Hòa Hải,Hoa Hai,Huyện Hương Khê,Huong Khe,Hà Tĩnh,Ha Tinh
4051725,40517,405,Xã Hương Bình,Huong Binh,Huyện Hương Khê,Huong Khe,Hà Tĩnh,Ha Tinh
4051727,40517,405,Xã Hương Long,Huong Long,Huyện Hương Khê,Huong Khe,Hà Tĩnh,Ha Tinh
4051729,40517,405,Xã Hương Thủy,Huong Thuy,Huyện Hương Khê,Huong Khe,Hà Tĩnh,Ha Tinh
4051731,40517,405,Xã Hương Giang,Huong Giang,Huyện Hương Khê,Huong Khe,Hà Tĩnh,Ha Tinh
4051733,40517,405,Xã Gia Phố,Gia Pho,Huyện Hương Khê,Huong Khe,Hà Tĩnh,Ha Tinh
4051735,40517,405,Xã Phú Gia,Phu Gia,Huyện Hương Khê,Huong Khe,Hà Tĩnh,Ha Tinh
4051737,40517,405,Xã Hương Vĩnh,Huong Vinh,Huyện Hương Khê,Huong Khe,Hà Tĩnh,Ha Tinh
4051739,40517,405,Xã Hương Xuân,Huong Xuan,Huyện Hương Khê,Huong Khe,Hà Tĩnh,Ha Tinh
4051741,40517,405,Xã Phú Phong,Phu Phong,Huyện Hương Khê,Huong Khe,Hà Tĩnh,Ha Tinh
4051743,40517,405,Xã Lộc Yên,Loc Yen,Huyện Hương Khê,Huong Khe,Hà Tĩnh,Ha Tinh
4051745,40517,405,Xã Hương Lâm,Huong Lam,Huyện Hương Khê,Huong Khe,Hà Tĩnh,Ha Tinh
4051747,40517,405,Xã Hương Liên,Huong Lien,Huyện Hương Khê,Huong Khe,Hà Tĩnh,Ha Tinh
4051749,40517,405,Xã Hương Đô,Huong Do,Huyện Hương Khê,Huong Khe,Hà Tĩnh,Ha Tinh
4051751,40517,405,Xã Phúc Trạch,Phuc Trach,Huyện Hương Khê,Huong Khe,Hà Tĩnh,Ha Tinh
4051753,40517,405,Xã Hương Trạch,Huong Trach,Huyện Hương Khê,Huong Khe,Hà Tĩnh,Ha Tinh
4051901,40519,405,Thị trấn Kỳ Anh,Ky Anh,Huyện Kỳ Anh,Ky Anh,Hà Tĩnh,Ha Tinh
4051903,40519,405,Xã Kỳ Bắc,Ky Bac,Huyện Kỳ Anh,Ky Anh,Hà Tĩnh,Ha Tinh
4051905,40519,405,Xã Kỳ Tiến,Ky Tien,Huyện Kỳ Anh,Ky Anh,Hà Tĩnh,Ha Tinh
4051907,40519,405,Xã Kỳ Xuân,Ky Xuan,Huyện Kỳ Anh,Ky Anh,Hà Tĩnh,Ha Tinh
4051909,40519,405,Xã Kỳ Giang,Ky Giang,Huyện Kỳ Anh,Ky Anh,Hà Tĩnh,Ha Tinh
4051911,40519,405,Xã Kỳ Phú,Ky Phu,Huyện Kỳ Anh,Ky Anh,Hà Tĩnh,Ha Tinh
4051913,40519,405,Xã Kỳ Phong,Ky Phong,Huyện Kỳ Anh,Ky Anh,Hà Tĩnh,Ha Tinh
4051915,40519,405,Xã Kỳ Sơn,Ky Son,Huyện Kỳ Anh,Ky Anh,Hà Tĩnh,Ha Tinh
4051917,40519,405,Xã Kỳ Tây,Ky Tay,Huyện Kỳ Anh,Ky Anh,Hà Tĩnh,Ha Tinh
4051919,40519,405,Xã Kỳ Hợp,Ky Hop,Huyện Kỳ Anh,Ky Anh,Hà Tĩnh,Ha Tinh
4051921,40519,405,Xã Kỳ Lâm,Ky Lam,Huyện Kỳ Anh,Ky Anh,Hà Tĩnh,Ha Tinh
4051923,40519,405,Xã Kỳ Khang,Ky Khang,Huyện Kỳ Anh,Ky Anh,Hà Tĩnh,Ha Tinh
4051925,40519,405,Xã Kỳ Văn,Ky Van,Huyện Kỳ Anh,Ky Anh,Hà Tĩnh,Ha Tinh
4051926,40519,405,Xã Kỳ Trung,Ky Trung,Huyện Kỳ Anh,Ky Anh,Hà Tĩnh,Ha Tinh
4051927,40519,405,Xã Kỳ Lạc,Ky Lac,Huyện Kỳ Anh,Ky Anh,Hà Tĩnh,Ha Tinh
4051929,40519,405,Xã Kỳ Hà,Ky Ha,Huyện Kỳ Anh,Ky Anh,Hà Tĩnh,Ha Tinh
4051931,40519,405,Xã Kỳ Hưng,Ky Hung,Huyện Kỳ Anh,Ky Anh,Hà Tĩnh,Ha Tinh
4051933,40519,405,Xã Kỳ Hải,Ky Hai,Huyện Kỳ Anh,Ky Anh,Hà Tĩnh,Ha Tinh
4051935,40519,405,Xã Kỳ Châu,Ky Chau,Huyện Kỳ Anh,Ky Anh,Hà Tĩnh,Ha Tinh
4051937,40519,405,Xã Kỳ Tân,Ky Tan,Huyện Kỳ Anh,Ky Anh,Hà Tĩnh,Ha Tinh
4051939,40519,405,Xã Kỳ Hoa,Ky Hoa,Huyện Kỳ Anh,Ky Anh,Hà Tĩnh,Ha Tinh
4051941,40519,405,Xã Kỳ Thư,Ky Thu,Huyện Kỳ Anh,Ky Anh,Hà Tĩnh,Ha Tinh
4051943,40519,405,Xã Kỳ Thọ,Ky Tho,Huyện Kỳ Anh,Ky Anh,Hà Tĩnh,Ha Tinh
4051945,40519,405,Xã Kỳ Phương,Ky Phuong,Huyện Kỳ Anh,Ky Anh,Hà Tĩnh,Ha Tinh
4051947,40519,405,Xã Kỳ Lợi,Ky Loi,Huyện Kỳ Anh,Ky Anh,Hà Tĩnh,Ha Tinh
4051949,40519,405,Xã Kỳ Liên,Ky Lien,Huyện Kỳ Anh,Ky Anh,Hà Tĩnh,Ha Tinh
4051951,40519,405,Xã Kỳ Ninh,Ky Ninh,Huyện Kỳ Anh,Ky Anh,Hà Tĩnh,Ha Tinh
4051953,40519,405,Xã Kỳ Đồng,Ky Dong,Huyện Kỳ Anh,Ky Anh,Hà Tĩnh,Ha Tinh
4051955,40519,405,Xã Kỳ Long,Ky Long,Huyện Kỳ Anh,Ky Anh,Hà Tĩnh,Ha Tinh
4051957,40519,405,Xã Kỳ Trinh,Ky Trinh,Huyện Kỳ Anh,Ky Anh,Hà Tĩnh,Ha Tinh
4051959,40519,405,Xã Kỳ Thịnh,Ky Thinh,Huyện Kỳ Anh,Ky Anh,Hà Tĩnh,Ha Tinh
4051961,40519,405,Xã Kỳ Thượng,Ky Thuong,Huyện Kỳ Anh,Ky Anh,Hà Tĩnh,Ha Tinh
4051963,40519,405,Xã Kỳ Nam,Ky Nam,Huyện Kỳ Anh,Ky Anh,Hà Tĩnh,Ha Tinh
4070101,40701,407,Phường Đồng Sơn,Dong Son,Thành phố Đồng Hới,Dong Hoi,Quảng Bình,Quang Binh
4070103,40701,407,Phường Bắc Lý,Bac Ly,Thành phố Đồng Hới,Dong Hoi,Quảng Bình,Quang Binh
4070105,40701,407,Phường Nam Lý,Nam Ly,Thành phố Đồng Hới,Dong Hoi,Quảng Bình,Quang Binh
4070107,40701,407,Phường Hải Thành,Hai Thanh,Thành phố Đồng Hới,Dong Hoi,Quảng Bình,Quang Binh
4070109,40701,407,Phường Đồng Phú,Dong Phu,Thành phố Đồng Hới,Dong Hoi,Quảng Bình,Quang Binh
4070111,40701,407,Phường Đồng Mỹ,Dong My,Thành phố Đồng Hới,Dong Hoi,Quảng Bình,Quang Binh
4070113,40701,407,Phường Hải Đình,Hai Dinh,Thành phố Đồng Hới,Dong Hoi,Quảng Bình,Quang Binh
4070115,40701,407,Phường Phú Hải,Phu Hai,Thành phố Đồng Hới,Dong Hoi,Quảng Bình,Quang Binh
4070116,40701,407,Xã Thuận Đức,Thuan Duc,Thành phố Đồng Hới,Dong Hoi,Quảng Bình,Quang Binh
4070117,40701,407,Xã Nghĩa Ninh,Nghia Ninh,Thành phố Đồng Hới,Dong Hoi,Quảng Bình,Quang Binh
4070118,40701,407,Phường Bắc Nghĩa,Bac Nghia,Thành phố Đồng Hới,Dong Hoi,Quảng Bình,Quang Binh
4070119,40701,407,Xã Đức Ninh,Duc Ninh,Thành phố Đồng Hới,Dong Hoi,Quảng Bình,Quang Binh
4070120,40701,407,Phường Đức Ninh Đông,Duc Ninh Dong,Thành phố Đồng Hới,Dong Hoi,Quảng Bình,Quang Binh
4070121,40701,407,Xã Quang Phú,Quang Phu,Thành phố Đồng Hới,Dong Hoi,Quảng Bình,Quang Binh
4070123,40701,407,Xã Lộc Ninh,Loc Ninh,Thành phố Đồng Hới,Dong Hoi,Quảng Bình,Quang Binh
4070125,40701,407,Xã Bảo Ninh,Bao Ninh,Thành phố Đồng Hới,Dong Hoi,Quảng Bình,Quang Binh
4070301,40703,407,Thị trấn Đồng Lê,Dong Le,Huyện Tuyên Hóa,Tuyen Hoa,Quảng Bình,Quang Binh
